sno,state_name,active,cured,death,total,extract_date,positive,new_active,new_positive,new_cured,new_death,state_code,date
33,Tripura,1723,4443,42,6208,2020-08-11 20:00:31,6208.0,1673.0,6372.0,4656.0,43.0,16.0,2020-08-11
33,Tripura,1673,4656,43,6372,2020-08-12 20:00:44,6372.0,1601.0,6482.0,4838.0,43.0,16.0,2020-08-12
33,Tripura,1601,4838,43,6482,2020-08-13 20:00:14,6482.0,1647.0,6603.0,4912.0,44.0,16.0,2020-08-13
33,Tripura,1647,4912,44,6603,2020-08-14 20:00:29,6603.0,1706.0,6767.0,5015.0,46.0,16.0,2020-08-14
33,Tripura,1706,5015,46,6767,2020-08-15 20:00:16,6767.0,1796.0,6934.0,5088.0,50.0,16.0,2020-08-15
33,Tripura,1796,5088,50,6934,2020-08-16 20:00:14,6934.0,1855.0,7061.0,5151.0,55.0,16.0,2020-08-16
33,Tripura,1855,5151,55,7061,2020-08-17 20:00:14,7061.0,1859.0,7204.0,5286.0,59.0,16.0,2020-08-17
33,Tripura,1859,5286,59,7204,2020-08-18 20:00:15,7204.0,1943.0,7409.0,5404.0,62.0,16.0,2020-08-18
33,Tripura,1943,5404,62,7409,2020-08-19 20:00:17,7409.0,2083.0,7645.0,5497.0,65.0,16.0,2020-08-19
33,Tripura,2083,5497,65,7645,2020-08-20 20:00:15,7645.0,2205.0,7835.0,5565.0,65.0,16.0,2020-08-20
33,Tripura,2205,5565,65,7835,2020-08-21 20:00:16,7835.0,2373.0,8091.0,5649.0,69.0,16.0,2020-08-21
33,Tripura,2373,5649,69,8091,2020-08-22 20:00:33,8091.0,2240.0,8371.0,6061.0,70.0,16.0,2020-08-22
33,Tripura,2240,6061,70,8371,2020-08-23 20:00:14,8371.0,2448.0,8702.0,6182.0,72.0,16.0,2020-08-23
33,Tripura,2448,6182,72,8702,2020-08-24 20:00:13,8702.0,2488.0,8902.0,6341.0,73.0,16.0,2020-08-24
33,Tripura,2488,6341,73,8902,2020-08-25 20:00:14,8902.0,2703.0,9195.0,6414.0,78.0,16.0,2020-08-25
33,Tripura,2703,6414,78,9195,2020-08-26 20:00:13,9195.0,2866.0,9523.0,6574.0,83.0,16.0,2020-08-26
33,Tripura,2866,6574,83,9523,2020-08-27 20:00:47,9523.0,3126.0,9908.0,6697.0,85.0,16.0,2020-08-27
33,Tripura,3126,6697,85,9908,2020-08-28 20:00:36,9908.0,3486.0,10414.0,6839.0,89.0,16.0,2020-08-28
33,Tripura,3486,6839,89,10414,2020-08-29 20:00:18,10414.0,3726.0,10857.0,7037.0,94.0,16.0,2020-08-29
33,Tripura,3726,7037,94,10857,2020-08-30 20:00:18,10857.0,3977.0,11307.0,7232.0,98.0,16.0,2020-08-30
33,Tripura,3977,7232,98,11307,2020-08-31 20:00:14,11307.0,4108.0,11644.0,7433.0,103.0,16.0,2020-08-31
33,Tripura,4108,7433,103,11644,2020-09-01 20:00:13,11644.0,4366.0,12153.0,7674.0,113.0,16.0,2020-09-01
33,Tripura,4366,7674,113,12153,2020-09-02 20:00:13,12153.0,4737.0,12702.0,7847.0,118.0,16.0,2020-09-02
33,Tripura,4737,7847,118,12702,2020-09-03 20:00:13,12702.0,5133.0,13292.0,8033.0,126.0,16.0,2020-09-03
33,Tripura,5133,8033,126,13292,2020-09-04 20:00:13,13292.0,5475.0,13816.0,8212.0,129.0,16.0,2020-09-04
33,Tripura,5475,8212,129,13816,2020-09-05 16:00:13,13816.0,5888.0,14507.0,8483.0,136.0,16.0,2020-09-05
33,Tripura,5888,8483,136,14507,2020-09-06 20:00:14,14507.0,6220.0,15109.0,8745.0,144.0,16.0,2020-09-06
33,Tripura,6220,8745,144,15109,2020-09-07 20:00:13,15109.0,6311.0,15508.0,9048.0,149.0,16.0,2020-09-07
33,Tripura,6311,9048,149,15508,2020-09-08 20:00:13,15508.0,6641.0,16135.0,9342.0,152.0,16.0,2020-09-08
33,Tripura,6641,9342,152,16135,2020-09-09 20:00:17,16135.0,6903.0,16717.0,9653.0,161.0,16.0,2020-09-09
33,Tripura,6903,9653,161,16717,2020-09-10 20:00:14,16717.0,7086.0,17252.0,9993.0,173.0,16.0,2020-09-10
33,Tripura,7086,9993,173,17252,2020-09-11 20:00:34,17252.0,7383.0,17811.0,10255.0,173.0,16.0,2020-09-11
33,Tripura,7383,10255,173,17811,2020-09-12 20:00:55,17811.0,7365.0,18281.0,10734.0,182.0,16.0,2020-09-12
33,Tripura,7365,10734,182,18281,2020-09-13 20:00:16,18281.0,7584.0,18910.0,11132.0,194.0,16.0,2020-09-13
33,Tripura,7584,11132,194,18910,2020-09-14 20:00:15,18910.0,7429.0,19165.0,11536.0,200.0,16.0,2020-09-14
33,Tripura,7429,11536,200,19165,2020-09-15 20:00:18,19165.0,7564.0,19696.0,11925.0,207.0,16.0,2020-09-15
33,Tripura,7564,11925,207,19696,2020-09-16 16:00:15,19696.0,7498.0,20150.0,12435.0,217.0,16.0,2020-09-16
33,Tripura,7498,12435,217,20150,2020-09-17 20:00:32,20150.0,7498.0,20676.0,12956.0,222.0,16.0,2020-09-17
33,Tripura,7498,12956,222,20676,2020-09-18 20:00:13,20676.0,7162.0,20949.0,13559.0,228.0,16.0,2020-09-18
33,Tripura,7162,13559,228,20949,2020-09-19 20:00:14,20949.0,7107.0,21484.0,14142.0,235.0,16.0,2020-09-19
33,Tripura,7107,14142,235,21484,2020-09-20 20:00:32,21484.0,6983.0,22032.0,14810.0,239.0,16.0,2020-09-20
33,Tripura,6983,14810,239,22032,2020-09-21 20:00:13,22032.0,6566.0,22275.0,15464.0,245.0,16.0,2020-09-21
33,Tripura,6566,15464,245,22275,2020-09-22 20:00:17,22275.0,6700.0,22834.0,15883.0,251.0,16.0,2020-09-22
33,Tripura,6700,15883,251,22834,2020-09-23 20:00:35,22834.0,6599.0,23338.0,16486.0,253.0,16.0,2020-09-23
33,Tripura,6599,16486,253,23338,2020-09-24 20:00:13,23338.0,6551.0,23789.0,16978.0,260.0,16.0,2020-09-24
33,Tripura,6551,16978,260,23789,2020-09-25 20:00:13,23789.0,6378.0,24130.0,17487.0,265.0,16.0,2020-09-25
33,Tripura,6378,17487,265,24130,2020-09-26 20:00:34,24130.0,6148.0,24408.0,17992.0,268.0,16.0,2020-09-26
33,Tripura,6148,17992,268,24408,2020-09-27 20:00:34,24408.0,6066.0,24728.0,18392.0,270.0,16.0,2020-09-27
33,Tripura,6066,18392,270,24728,2020-09-28 20:00:13,24728.0,5689.0,24921.0,18959.0,273.0,16.0,2020-09-28
33,Tripura,5689,18959,273,24921,2020-09-29 20:00:13,24921.0,5874.0,25353.0,19203.0,276.0,16.0,2020-09-29
33,Tripura,5874,19203,276,25353,2020-09-30 20:00:18,25353.0,5765.0,25734.0,19692.0,277.0,16.0,2020-09-30
33,Tripura,5765,19692,277,25734,2020-10-01 20:00:13,25734.0,5691.0,26066.0,20092.0,283.0,16.0,2020-10-01
33,Tripura,5691,20092,283,26066,2020-10-02 20:00:13,26066.0,5480.0,26362.0,20596.0,286.0,16.0,2020-10-02
33,Tripura,5480,20596,286,26362,2020-10-03 20:00:13,26362.0,5366.0,26552.0,20897.0,289.0,16.0,2020-10-03
33,Tripura,5366,20897,289,26552,2020-10-04 20:00:19,26552.0,5171.0,26874.0,21410.0,293.0,16.0,2020-10-04
33,Tripura,5171,21410,293,26874,2020-10-05 20:00:54,26874.0,4858.0,27033.0,21876.0,299.0,16.0,2020-10-05
33,Tripura,4858,21876,299,27033,2020-10-06 20:00:49,27033.0,4876.0,27308.0,22131.0,301.0,16.0,2020-10-06
33,Tripura,4876,22131,301,27308,2020-10-07 20:00:13,27308.0,4621.0,27545.0,22623.0,301.0,16.0,2020-10-07
33,Tripura,4621,22623,301,27545,2020-10-08 20:00:57,27545.0,4389.0,27759.0,23066.0,304.0,16.0,2020-10-08
33,Tripura,4389,23066,304,27759,2020-10-09 20:00:49,27759.0,4197.0,27982.0,23474.0,311.0,16.0,2020-10-09
33,Tripura,4197,23474,311,27982,2020-10-10 20:00:13,27982.0,4039.0,28153.0,23801.0,313.0,16.0,2020-10-10
33,Tripura,4039,23801,313,28153,2020-10-11 20:00:18,28153.0,3951.0,28352.0,24086.0,315.0,16.0,2020-10-11
33,Tripura,3951,24086,315,28352,2020-10-12 20:00:42,28352.0,3742.0,28461.0,24403.0,316.0,16.0,2020-10-12
33,Tripura,3742,24403,316,28461,2020-10-13 20:00:19,28461.0,3738.0,28678.0,24623.0,317.0,16.0,2020-10-13
33,Tripura,3738,24623,317,28678,2020-10-14 12:00:13,28678.0,3500.0,28859.0,25041.0,318.0,16.0,2020-10-14
33,Tripura,3500,25041,318,28859,2020-10-15 20:00:21,28859.0,3318.0,29031.0,25394.0,319.0,16.0,2020-10-15
33,Tripura,3318,25394,319,29031,2020-10-16 20:00:17,29031.0,3105.0,29193.0,25765.0,323.0,16.0,2020-10-16
33,Tripura,3105,25765,323,29193,2020-10-17 20:00:14,29193.0,2966.0,29327.0,26035.0,326.0,16.0,2020-10-17
33,Tripura,2966,26035,326,29327,2020-10-18 16:00:18,29327.0,2917.0,29468.0,26222.0,329.0,16.0,2020-10-18
33,Tripura,2917,26222,329,29468,2020-10-19 20:00:22,29468.0,2672.0,29553.0,26550.0,331.0,16.0,2020-10-19
33,Tripura,2672,26550,331,29553,2020-10-20 20:00:19,29553.0,2609.0,29688.0,26748.0,331.0,16.0,2020-10-20
33,Tripura,2609,26748,331,29688,2020-10-21 20:00:18,29688.0,2455.0,29800.0,27013.0,332.0,16.0,2020-10-21
33,Tripura,2455,27013,332,29800,2020-10-22 20:00:13,29800.0,2339.0,29925.0,27252.0,334.0,16.0,2020-10-22
33,Tripura,2339,27252,334,29925,2020-10-23 20:00:34,29925.0,2229.0,30070.0,27502.0,339.0,16.0,2020-10-23
33,Tripura,2229,27502,339,30070,2020-10-24 20:00:13,30070.0,2055.0,30135.0,27740.0,340.0,16.0,2020-10-24
33,Tripura,2055,27740,340,30135,2020-10-25 20:00:13,30135.0,1992.0,30221.0,27886.0,343.0,16.0,2020-10-25
33,Tripura,1992,27886,343,30221,2020-10-26 20:00:13,30221.0,1845.0,30257.0,28069.0,343.0,16.0,2020-10-26
33,Tripura,1845,28069,343,30257,2020-10-27 20:00:13,30257.0,1796.0,30293.0,28153.0,344.0,16.0,2020-10-27
33,Tripura,1796,28153,344,30293,2020-10-28 20:00:18,30293.0,1754.0,30453.0,28355.0,344.0,16.0,2020-10-28
33,Tripura,1754,28355,344,30453,2020-10-29 20:00:17,30453.0,1696.0,30566.0,28525.0,345.0,16.0,2020-10-29
33,Tripura,1696,28525,345,30566,2020-10-30 20:00:18,30566.0,1580.0,30663.0,28737.0,346.0,16.0,2020-10-30
33,Tripura,1580,28737,346,30663,2020-10-31 20:00:13,30663.0,1493.0,30717.0,28878.0,346.0,16.0,2020-10-31
33,Tripura,1493,28878,346,30717,2020-11-01 20:00:17,30717.0,1400.0,30794.0,29048.0,346.0,16.0,2020-11-01
33,Tripura,1400,29048,346,30794,2020-11-02 20:00:18,30794.0,1270.0,30852.0,29234.0,348.0,16.0,2020-11-02
33,Tripura,1270,29234,348,30852,2020-11-03 20:00:17,30852.0,1321.0,30989.0,29318.0,350.0,16.0,2020-11-03
33,Tripura,1321,29318,350,30989,2020-11-04 20:00:17,30989.0,1322.0,31105.0,29430.0,353.0,16.0,2020-11-04
33,Tripura,1322,29430,353,31105,2020-11-05 20:00:12,31105.0,1339.0,31237.0,29545.0,353.0,16.0,2020-11-05
33,Tripura,1339,29545,353,31237,2020-11-06 20:00:16,31237.0,1327.0,31347.0,29666.0,354.0,16.0,2020-11-06
33,Tripura,1327,29666,354,31347,2020-11-07 20:00:13,31347.0,1286.0,31434.0,29792.0,356.0,16.0,2020-11-07
33,Tripura,1286,29792,356,31434,2020-11-08 20:00:17,31434.0,1302.0,31517.0,29858.0,357.0,16.0,2020-11-08
33,Tripura,1302,29858,357,31517,2020-11-09 20:00:19,31517.0,1219.0,31543.0,29965.0,359.0,16.0,2020-11-09
33,Tripura,1219,29965,359,31543,2020-11-10 20:00:17,31543.0,1254.0,31622.0,30009.0,359.0,16.0,2020-11-10
33,Tripura,1254,30009,359,31622,2020-11-11 20:00:13,31622.0,1289.0,31706.0,30058.0,359.0,16.0,2020-11-11
33,Tripura,1289,30058,359,31706,2020-11-12 20:00:13,31706.0,1198.0,31765.0,30208.0,359.0,16.0,2020-11-12
33,Tripura,1198,30208,359,31765,2020-11-13 20:00:17,31765.0,1167.0,31841.0,30314.0,360.0,16.0,2020-11-13
33,Tripura,1167,30314,360,31841,2020-11-14 20:00:13,31841.0,1143.0,31919.0,30414.0,362.0,16.0,2020-11-14
33,Tripura,1143,30414,362,31919,2020-11-15 20:00:17,31919.0,1105.0,31945.0,30478.0,362.0,16.0,2020-11-15
33,Tripura,1105,30478,362,31945,2020-11-16 20:00:13,31945.0,1043.0,31962.0,30555.0,364.0,16.0,2020-11-16
33,Tripura,1043,30555,364,31962,2020-11-17 20:00:14,31962.0,1044.0,32039.0,30631.0,364.0,16.0,2020-11-17
33,Tripura,1044,30631,364,32039,2020-11-18 20:00:17,32039.0,998.0,32112.0,30750.0,364.0,16.0,2020-11-18
33,Tripura,998,30750,364,32112,2020-11-19 20:00:17,32112.0,997.0,32217.0,30856.0,364.0,16.0,2020-11-19
33,Tripura,997,30856,364,32217,2020-11-20 20:00:17,32217.0,959.0,32292.0,30968.0,365.0,16.0,2020-11-20
33,Tripura,959,30968,365,32292,2020-11-21 20:00:18,32292.0,917.0,32367.0,31084.0,366.0,16.0,2020-11-21
33,Tripura,917,31084,366,32367,2020-11-22 20:00:13,32367.0,870.0,32415.0,31179.0,366.0,16.0,2020-11-22
33,Tripura,870,31179,366,32415,2020-11-23 20:00:13,32415.0,796.0,32434.0,31269.0,369.0,16.0,2020-11-23
33,Tripura,796,31269,369,32434,2020-11-24 20:00:17,32434.0,827.0,32493.0,31296.0,370.0,16.0,2020-11-24
33,Tripura,827,31296,370,32493,2020-11-25 20:00:18,32493.0,790.0,32528.0,31368.0,370.0,16.0,2020-11-25
33,Tripura,790,31368,370,32528,2020-11-26 20:00:17,32528.0,767.0,32578.0,31441.0,370.0,16.0,2020-11-26
33,Tripura,767,31441,370,32578,2020-11-27 20:00:13,32578.0,741.0,32610.0,31499.0,370.0,16.0,2020-11-27
33,Tripura,741,31499,370,32610,2020-11-28 20:00:16,32610.0,703.0,32641.0,31568.0,370.0,16.0,2020-11-28
33,Tripura,703,31568,370,32641,2020-11-29 20:00:16,32641.0,649.0,32674.0,31655.0,370.0,16.0,2020-11-29
33,Tripura,649,31655,370,32674,2020-11-30 20:00:17,32674.0,595.0,32695.0,31730.0,370.0,16.0,2020-11-30
33,Tripura,595,31730,370,32695,2020-12-01 20:00:13,32695.0,592.0,32726.0,31764.0,370.0,16.0,2020-12-01
33,Tripura,592,31764,370,32726,2020-12-02 20:00:13,32726.0,571.0,32764.0,31821.0,372.0,16.0,2020-12-02
34,Uttar Pradesh,17264,28664,1108,47036,2020-07-19,,,,,,,2020-07-19
34,Uttar Pradesh,18256,29845,1146,49247,2020-07-20,,,,,,,2020-07-20
34,Uttar Pradesh,19137,30831,1192,51160,2020-07-21,,,,,,,2020-07-21
34,Uttar Pradesh,20204,31855,1229,53288,2020-07-22,,,,,,,2020-07-22
34,Uttar Pradesh,20825,33500,1263,55588,2020-07-23 10:49:43,,,,,,,2020-07-23
34,Uttar Pradesh,21012,35803,1289,58104,2020-07-24 15:21:33,,,,,,,2020-07-24
34,Uttar Pradesh,21711,37712,1348,60771,2020-07-25 20:49:42,,,,,,,2020-07-25
34,Uttar Pradesh,22452,39903,1387,63742,2020-07-26 11:38,,,,,,,2020-07-26
34,Uttar Pradesh,23921,41641,1426,66988,2020-07-27 10:20:57,,,,,,,2020-07-27
36,Uttar Pradesh,26204,42833,1456,70493,2020-07-29 21:00:27,70493.0,27934.0,73951.0,44520.0,1497.0,9.0,2020-07-29
36,Uttar Pradesh,27934,44520,1497,73951,2020-07-30 18:00:13,73951.0,29997.0,77334.0,45807.0,1530.0,9.0,2020-07-30
36,Uttar Pradesh,29997,45807,1530,77334,2020-07-31 18:00:13,77334.0,32649.0,81039.0,46803.0,1587.0,9.0,2020-07-31
36,Uttar Pradesh,32649,46803,1587,81039,2020-08-01 18:00:13,81039.0,34968.0,85461.0,48863.0,1630.0,9.0,2020-08-01
36,Uttar Pradesh,34968,48863,1630,85461,2020-08-02 18:00:12,85461.0,36037.0,89048.0,51334.0,1677.0,9.0,2020-08-02
36,Uttar Pradesh,36037,51334,1677,89048,2020-08-03 18:00:13,89048.0,38023.0,92921.0,53168.0,1730.0,9.0,2020-08-03
36,Uttar Pradesh,38023,53168,1730,92921,2020-08-04 18:00:12,92921.0,40191.0,97362.0,55393.0,1778.0,9.0,2020-08-04
36,Uttar Pradesh,40191,55393,1778,97362,2020-08-05 18:00:13,97362.0,41222.0,100310.0,57271.0,1817.0,9.0,2020-08-05
36,Uttar Pradesh,41222,57271,1817,100310,2020-08-06 18:00:12,100310.0,41973.0,104388.0,60558.0,1857.0,9.0,2020-08-06
36,Uttar Pradesh,41973,60558,1857,104388,2020-08-07 18:00:12,104388.0,43654.0,108974.0,63402.0,1918.0,9.0,2020-08-07
36,Uttar Pradesh,43654,63402,1918,108974,2020-08-08 20:00:24,108974.0,44563.0,113378.0,66834.0,1981.0,9.0,2020-08-08
36,Uttar Pradesh,44563,66834,1981,113378,2020-08-09 20:00:13,113378.0,46177.0,118038.0,69833.0,2028.0,9.0,2020-08-09
36,Uttar Pradesh,46177,69833,2028,118038,2020-08-10 20:00:25,118038.0,47890.0,122609.0,72650.0,2069.0,9.0,2020-08-10
36,Uttar Pradesh,47890,72650,2069,122609,2020-08-11 20:00:31,122609.0,47878.0,126722.0,76724.0,2120.0,9.0,2020-08-11
36,Uttar Pradesh,47878,76724,2120,126722,2020-08-12 20:00:44,126722.0,48998.0,131763.0,80589.0,2176.0,9.0,2020-08-12
36,Uttar Pradesh,48998,80589,2176,131763,2020-08-13 20:00:14,131763.0,49347.0,136238.0,84661.0,2230.0,9.0,2020-08-13
36,Uttar Pradesh,49347,84661,2230,136238,2020-08-14 20:00:29,136238.0,49709.0,140775.0,88786.0,2280.0,9.0,2020-08-14
36,Uttar Pradesh,49709,88786,2280,140775,2020-08-15 20:00:16,140775.0,50426.0,145287.0,92526.0,2335.0,9.0,2020-08-15
36,Uttar Pradesh,50426,92526,2335,145287,2020-08-16 20:00:14,145287.0,51437.0,150061.0,96231.0,2393.0,9.0,2020-08-16
36,Uttar Pradesh,51437,96231,2393,150061,2020-08-17 20:00:14,150061.0,51537.0,154418.0,100432.0,2449.0,9.0,2020-08-17
36,Uttar Pradesh,51537,100432,2449,154418,2020-08-18 20:00:15,154418.0,50893.0,158216.0,104808.0,2515.0,9.0,2020-08-18
36,Uttar Pradesh,50893,104808,2515,158216,2020-08-19 20:00:17,158216.0,50242.0,162434.0,109607.0,2585.0,9.0,2020-08-19
36,Uttar Pradesh,50242,109607,2585,162434,2020-08-20 20:00:15,162434.0,49645.0,167510.0,115227.0,2638.0,9.0,2020-08-20
36,Uttar Pradesh,49645,115227,2638,167510,2020-08-21 20:00:16,167510.0,48511.0,172334.0,121090.0,2733.0,9.0,2020-08-21
36,Uttar Pradesh,48511,121090,2733,172334,2020-08-22 20:00:33,172334.0,47785.0,177239.0,126657.0,2797.0,9.0,2020-08-22
36,Uttar Pradesh,47785,126657,2797,177239,2020-08-23 20:00:14,177239.0,48291.0,182453.0,131295.0,2867.0,9.0,2020-08-23
36,Uttar Pradesh,48291,131295,2867,182453,2020-08-24 20:00:13,182453.0,49242.0,187781.0,135613.0,2926.0,9.0,2020-08-24
36,Uttar Pradesh,49242,135613,2926,187781,2020-08-25 20:00:14,187781.0,49288.0,192382.0,140107.0,2987.0,9.0,2020-08-25
36,Uttar Pradesh,49288,140107,2987,192382,2020-08-26 20:00:13,192382.0,49575.0,197388.0,144754.0,3059.0,9.0,2020-08-26
36,Uttar Pradesh,49575,144754,3059,197388,2020-08-27 20:00:47,197388.0,51317.0,203028.0,148562.0,3149.0,9.0,2020-08-27
36,Uttar Pradesh,51317,148562,3149,203028,2020-08-28 20:00:36,203028.0,52309.0,208419.0,152893.0,3217.0,9.0,2020-08-28
36,Uttar Pradesh,52309,152893,3217,208419,2020-08-29 20:00:18,208419.0,52651.0,213824.0,157879.0,3294.0,9.0,2020-08-29
36,Uttar Pradesh,52651,157879,3294,213824,2020-08-30 20:00:18,213824.0,53360.0,219457.0,162741.0,3356.0,9.0,2020-08-30
36,Uttar Pradesh,53360,162741,3356,219457,2020-08-31 20:00:14,219457.0,54666.0,225632.0,167543.0,3423.0,9.0,2020-08-31
36,Uttar Pradesh,54666,167543,3423,225632,2020-09-01 20:00:13,225632.0,54788.0,230414.0,172140.0,3486.0,9.0,2020-09-01
36,Uttar Pradesh,54788,172140,3486,230414,2020-09-02 20:00:13,230414.0,55538.0,235757.0,176677.0,3542.0,9.0,2020-09-02
36,Uttar Pradesh,55538,176677,3542,235757,2020-09-03 20:00:13,235757.0,56459.0,241439.0,181364.0,3616.0,9.0,2020-09-03
36,Uttar Pradesh,56459,181364,3616,241439,2020-09-04 20:00:13,241439.0,57598.0,247101.0,185812.0,3691.0,9.0,2020-09-04
36,Uttar Pradesh,57598,185812,3691,247101,2020-09-05 16:00:13,247101.0,58595.0,253175.0,190818.0,3762.0,9.0,2020-09-05
36,Uttar Pradesh,58595,190818,3762,253175,2020-09-06 20:00:14,253175.0,59963.0,259765.0,195959.0,3843.0,9.0,2020-09-06
36,Uttar Pradesh,59963,195959,3843,259765,2020-09-07 20:00:13,259765.0,61625.0,266283.0,200738.0,3920.0,9.0,2020-09-07
36,Uttar Pradesh,61625,200738,3920,266283,2020-09-08 20:00:13,266283.0,62144.0,271851.0,205731.0,3976.0,9.0,2020-09-08
36,Uttar Pradesh,62144,205731,3976,271851,2020-09-09 20:00:17,271851.0,63256.0,278473.0,211170.0,4047.0,9.0,2020-09-09
36,Uttar Pradesh,63256,211170,4047,278473,2020-09-10 20:00:14,278473.0,64028.0,285041.0,216901.0,4112.0,9.0,2020-09-10
36,Uttar Pradesh,64028,216901,4112,285041,2020-09-11 20:00:34,285041.0,66317.0,292029.0,221506.0,4206.0,9.0,2020-09-11
36,Uttar Pradesh,66317,221506,4206,292029,2020-09-12 20:00:55,292029.0,67321.0,299045.0,227442.0,4282.0,9.0,2020-09-12
36,Uttar Pradesh,67321,227442,4282,299045,2020-09-13 20:00:16,299045.0,67955.0,305831.0,233527.0,4349.0,9.0,2020-09-13
36,Uttar Pradesh,67955,233527,4349,305831,2020-09-14 20:00:15,305831.0,68122.0,312036.0,239485.0,4429.0,9.0,2020-09-14
36,Uttar Pradesh,68122,239485,4429,312036,2020-09-15 20:00:18,312036.0,67287.0,317195.0,245417.0,4491.0,9.0,2020-09-15
36,Uttar Pradesh,67287,245417,4491,317195,2020-09-16 16:00:15,317195.0,67335.0,324036.0,252097.0,4604.0,9.0,2020-09-16
36,Uttar Pradesh,67335,252097,4604,324036,2020-09-17 20:00:32,324036.0,67002.0,330265.0,258573.0,4690.0,9.0,2020-09-17
36,Uttar Pradesh,67002,258573,4690,330265,2020-09-18 20:00:13,330265.0,68235.0,336294.0,263288.0,4771.0,9.0,2020-09-18
36,Uttar Pradesh,68235,263288,4771,336294,2020-09-19 20:00:14,336294.0,67825.0,342788.0,270094.0,4869.0,9.0,2020-09-19
36,Uttar Pradesh,67825,270094,4869,342788,2020-09-20 20:00:32,342788.0,66874.0,348517.0,276690.0,4953.0,9.0,2020-09-20
36,Uttar Pradesh,66874,276690,4953,348517,2020-09-21 20:00:13,348517.0,65954.0,354275.0,283274.0,5047.0,9.0,2020-09-21
36,Uttar Pradesh,65954,283274,5047,354275,2020-09-22 20:00:17,354275.0,64164.0,358893.0,289594.0,5135.0,9.0,2020-09-22
36,Uttar Pradesh,64164,289594,5135,358893,2020-09-23 20:00:35,358893.0,63148.0,364543.0,296183.0,5212.0,9.0,2020-09-23
36,Uttar Pradesh,63148,296183,5212,364543,2020-09-24 20:00:13,364543.0,61698.0,369686.0,302689.0,5299.0,9.0,2020-09-24
36,Uttar Pradesh,61698,302689,5299,369686,2020-09-25 20:00:13,369686.0,61300.0,374277.0,307611.0,5366.0,9.0,2020-09-25
36,Uttar Pradesh,61300,307611,5366,374277,2020-09-26 20:00:34,374277.0,59397.0,378533.0,313686.0,5450.0,9.0,2020-09-26
36,Uttar Pradesh,59397,313686,5450,378533,2020-09-27 20:00:34,378533.0,57086.0,382835.0,320232.0,5517.0,9.0,2020-09-27
36,Uttar Pradesh,57086,320232,5517,382835,2020-09-28 20:00:13,382835.0,55603.0,387085.0,325888.0,5594.0,9.0,2020-09-28
36,Uttar Pradesh,55603,325888,5594,387085,2020-09-29 20:00:13,387085.0,53953.0,390875.0,331270.0,5652.0,9.0,2020-09-29
36,Uttar Pradesh,53953,331270,5652,390875,2020-09-30 20:00:18,390875.0,52160.0,394856.0,336981.0,5715.0,9.0,2020-09-30
36,Uttar Pradesh,52160,336981,5715,394856,2020-10-01 20:00:13,394856.0,50883.0,399082.0,342415.0,5784.0,9.0,2020-10-01
36,Uttar Pradesh,50883,342415,5784,399082,2020-10-02 20:00:13,399082.0,50378.0,403101.0,346859.0,5864.0,9.0,2020-10-02
36,Uttar Pradesh,50378,346859,5864,403101,2020-10-03 20:00:13,403101.0,49112.0,406995.0,351966.0,5917.0,9.0,2020-10-03
36,Uttar Pradesh,49112,351966,5917,406995,2020-10-04 20:00:19,406995.0,47823.0,410626.0,356826.0,5977.0,9.0,2020-10-04
36,Uttar Pradesh,47823,356826,5977,410626,2020-10-05 20:00:54,410626.0,46385.0,414466.0,362052.0,6029.0,9.0,2020-10-05
36,Uttar Pradesh,46385,362052,6029,414466,2020-10-06 20:00:49,414466.0,45024.0,417437.0,366321.0,6092.0,9.0,2020-10-06
36,Uttar Pradesh,45024,366321,6092,417437,2020-10-07 20:00:13,417437.0,44031.0,420937.0,370753.0,6153.0,9.0,2020-10-07
36,Uttar Pradesh,44031,370753,6153,420937,2020-10-08 20:00:57,420937.0,43154.0,424326.0,374972.0,6200.0,9.0,2020-10-08
36,Uttar Pradesh,43154,374972,6200,424326,2020-10-09 20:00:49,424326.0,42552.0,427459.0,378662.0,6245.0,9.0,2020-10-09
36,Uttar Pradesh,42552,378662,6245,427459,2020-10-10 20:00:13,427459.0,41287.0,430666.0,383086.0,6293.0,9.0,2020-10-10
36,Uttar Pradesh,41287,383086,6293,430666,2020-10-11 20:00:18,430666.0,40210.0,433712.0,387149.0,6353.0,9.0,2020-10-11
36,Uttar Pradesh,40210,387149,6353,433712,2020-10-12 20:00:42,433712.0,40019.0,436979.0,390566.0,6394.0,9.0,2020-10-12
36,Uttar Pradesh,40019,390566,6394,436979,2020-10-13 20:00:19,436979.0,38815.0,439161.0,393908.0,6438.0,9.0,2020-10-13
36,Uttar Pradesh,38815,393908,6438,439161,2020-10-14 12:00:13,439161.0,38082.0,442118.0,397570.0,6466.0,9.0,2020-10-14
36,Uttar Pradesh,38082,397570,6466,442118,2020-10-15 20:00:21,442118.0,36898.0,444711.0,401306.0,6507.0,9.0,2020-10-15
36,Uttar Pradesh,36898,401306,6507,444711,2020-10-16 20:00:17,444711.0,36295.0,447383.0,404545.0,6543.0,9.0,2020-10-16
